stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
stoparea:TEC:H1ms301,MONS Rue du Gazomètre,50.448649,3.944341,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms302,MONS Rue Guy de Brès,50.453369,4.002766,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms303,MONS Rogier,50.452289,3.944084,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms304,MONS Rue Valenciennoise,50.458452,3.960478,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms305,MONS Sablières,50.459159,3.988892,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms307,MONS Ste-Waudru,50.453191,3.947385,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms308,MONS Saint-Fiacre,50.453411,3.968886,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms309,MONS Stade,50.462182,3.962812,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms310,MONS Ste Anne,50.464041,3.980599,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms311,MONS Terminus Domaine d'Epinlieu,50.456184,4.002984,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms312,MONS Trieux,50.440895,3.94579,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms313,MONS Vieux Chemin de Binche,50.463724,3.985461,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms314,MONS Warocqué,50.45864,3.950054,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms360,MONS Tour des Ecoliers,50.450489,3.941044,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms362,MONS Allée des Bouleaux,50.457305,3.999384,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms364,MONS Hôpital St-Joseph,50.453957,3.960502,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms367,MONS HELHA,50.452052,3.984682,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms400,MONS SNCB,50.453058,3.943021,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms901,MONS Petite Guirlande,50.451199,3.94598,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms902,MONS Capucins,50.450874,3.948194,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms903,MONS Bertaimont,50.448548,3.94889,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms904,MONS Bd Elisabeth,50.445827,3.949618,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms905,MONS Thirimont,50.446267,3.952008,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms906,MONS Polytechnique,50.448597,3.955043,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms907,MONS Machine à eau,50.450106,3.957001,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms908,MONS Brisselot,50.45165,3.958846,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms910,MONS Rue d'Havré,50.453943,3.956644,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms911,MONS Hautbois,50.453833,3.955856,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms912,MONS Grand-Place,50.454027,3.952447,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms913,MONS Bd JF Kennedy,50.460256,3.959533,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms914,MONS Rue de Nimy,50.457147,3.955109,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms915,MONS Clercs,50.45365,3.949986,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms920,MONS Bavière,50.448841,3.937877,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms921,MONS Maréchal,50.446085,3.941422,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms922,MONS Godfroid,50.447292,3.939651,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms923,MONS Fourmilière,50.445103,3.94595,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms924,MONS Peupliers,50.444585,3.949376,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms925,MONS Nouvelle,50.445405,3.952339,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms926,MONS Guérites,50.449836,3.959566,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms929,MONS Sucrerie,50.454615,3.928798,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms930,MONS Initialis,50.456411,3.928302,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms932,MONS Grands Prés,50.457608,3.928601,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms935,MONS Dubois,50.458047,3.935498,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms936,MONS Expo,50.45685,3.937466,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms940,MONS Cornez,50.445019,3.962733,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms942,MONS Grand Large,50.467399,3.943202,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ms943,MONS Forem,50.461839,3.947266,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1mv238,MESVIN Bélian,50.420489,3.951333,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1mv239,MESVIN Eglise,50.427154,3.959832,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1mv240,MESVIN La Chaumière,50.417213,3.952854,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1mv241,MESVIN Place,50.429477,3.960825,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1mv242,MESVIN Pont,50.42411,3.955861,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1mv243,MESVIN Silos,50.42252,3.948642,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1mx123,MAIRIEUX Grisoëlle,50.308358,3.97694,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne137,NEUFVILLES Ateliers Protégés,50.573698,4.024481,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne138,NEUFVILLES Chapelle Saint-Nicolas,50.565049,3.992334,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne139,NEUFVILLES Chasse des Champs,50.563661,4.002507,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne140,NEUFVILLES Château d' eau,50.546642,4.007944,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne141,NEUFVILLES Chemin de Mastelle,50.560413,4.00448,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne142,NEUFVILLES Cité,50.550235,4.00707,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne143,NEUFVILLES Clypot,50.573095,4.027281,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne144,NEUFVILLES SNCB,50.543511,4.010112,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne145,NEUFVILLES Garnisteau,50.569643,4.006357,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne146,NEUFVILLES Hospice,50.566446,3.985124,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne147,NEUFVILLES Le Masi,50.556007,4.007195,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne148,NEUFVILLES Monument,50.567913,4.002291,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne149,NEUFVILLES N.-D. Affligés,50.57155,4.015434,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ne150,NEUFVILLES Postes,50.566781,3.999703,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni315,NIMY Battard,50.482175,3.952003,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni316,NIMY Chapelle,50.489009,3.942642,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni317,NIMY Château,50.484715,3.946006,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni318,NIMY Librairie,50.481734,3.949527,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni319,NIMY Limite,50.491708,3.940447,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni320,NIMY Place,50.477476,3.952861,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni321,NIMY Route d' Ath,50.479629,3.949235,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni322,NIMY Rue de la Limite,50.469426,3.957017,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ni323,NIMY Rue Gérard,50.474367,3.95603,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1nm138,NEUFMAISON Chapelle Notre-Dame,50.523837,3.791894,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1nm139,NEUFMAISON Ecoles,50.526961,3.792702,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1nm140,NEUFMAISON Eglise,50.530042,3.793934,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1nm141,NEUFMAISON Maréchal Ferrant,50.534308,3.794954,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1no140,NOIRCHAIN Calvaire,50.40292,3.929009,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1no141,NOIRCHAIN Château d' Eau,50.40238,3.924048,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1no142,NOIRCHAIN Eglise,50.400862,3.931433,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1no143,NOIRCHAIN Route de Bavay,50.40285,3.920105,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1nv324,NOUVELLES Chapelle,50.404288,3.97705,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1nv325,NOUVELLES Village,50.410315,3.967672,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob327,OBOURG Cabine,50.479813,4.009565,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob328,OBOURG Cabine Electrique,50.482018,4.031332,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob330,OBOURG Chapelle Saint-Macaire,50.472248,4.014018,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob331,OBOURG Cimenterie,50.475587,4.003779,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob333,OBOURG Mairesse,50.477846,4.007354,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob334,OBOURG Peupliers,50.464195,4.0005,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob335,OBOURG Place,50.473589,4.005823,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob336,OBOURG Rue de la Bruyère,50.479994,4.037405,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob339,OBOURG Rue St Denis,50.483221,4.012766,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob341,OBOURG Viaduc,50.466932,4.004394,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ob361,OBOURG Café des Bruyères,50.462503,3.99695,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1og130,OGY Parrain Maastricht,50.719793,3.78011,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1og131,OGY Gare,50.722338,3.783845,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1og132,OGY Rue Ponchau,50.722141,3.773141,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1og133,OGY La Blanche,50.718555,3.787786,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1og134,OGY Place,50.721099,3.780461,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1og135,OGY Rue Dr Desénépart,50.72429,3.767987,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1og136,OGY Wastenne,50.729068,3.75675,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ol137,OLLIGNIES Bd Brancard,50.692791,3.853379,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ol140,OLLIGNIES Hameau d'En-Haut,50.690492,3.872637,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ol142,OLLIGNIES Ancienne Gare,50.689426,3.865204,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ol143,OLLIGNIES Le Pont,50.693367,3.853457,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ol144,OLLIGNIES Place Communale,50.687109,3.863686,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ol145,OLLIGNIES Place du Jeu de Balle,50.687451,3.857513,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ol146,OLLIGNIES Verte Louche,50.682991,3.861466,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1on128,ONNEZIES Eglise,50.362805,3.716628,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1on129,ONNEZIES Entrée du Village,50.360656,3.719905,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa100,PATURAGES ATEA,50.398036,3.853903,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa103,PATURAGES Cul du Qu' Vau,50.40013,3.849801,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa104,PATURAGES Eglise,50.413312,3.860322,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa105,PATURAGES Ancienne Gare,50.421191,3.863179,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa106,PATURAGES Grand Bouillon,50.402104,3.8631,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa108,PATURAGES Maison du Peuple,50.408154,3.860912,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa109,PATURAGES Place,50.412853,3.864379,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa110,PATURAGES Place Saint-Pierre,50.416502,3.862075,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa111,PATURAGES Roinge,50.40553,3.863317,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa112,PATURAGES Rue A. Libiez,50.395767,3.863323,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa116,PATURAGES Rue du Hameau,50.410104,3.856628,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa117,PATURAGES Rue Maroille,50.400039,3.857552,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa118,PATURAGES Rue Wauters,50.398231,3.857417,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa120,PATURAGES Rue Grand Passage,50.402138,3.85843,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa166,PATURAGES Rue Dry-ATEA,50.397906,3.863272,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pa167,PATURAGES Van Hasselt,50.411754,3.867978,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pd141,PETIT-DOUR Cauderloo,50.384443,3.803738,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pd142,PETIT-DOUR Eglise,50.379706,3.817067,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pd143,PETIT-DOUR La Saline,50.379123,3.811731,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pd144,PETIT-DOUR Rouge Bonnet,50.379404,3.80474,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pd145,PETIT-DOUR Rue de Sars,50.378462,3.835697,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pd146,PETIT-DOUR Rue de Wasmes,50.379059,3.828547,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pe130,PEISSANT Eglise,50.352096,4.120356,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pe131,PEISSANT La Bocca,50.3525,4.132762,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pe132,PEISSANT La Praille,50.359373,4.117578,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po130,POMMEROEUL Battard,50.468639,3.727161,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po132,POMMEROEUL Croncq Clocher,50.460834,3.710901,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po133,POMMEROEUL SNCB,50.464706,3.723186,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po135,POMMEROEUL Liberté,50.462553,3.712736,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po137,POMMEROEUL Rond Point,50.465248,3.71084,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po138,"POMMEROEUL Route de Ville, 42",50.463858,3.71955,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po139,POMMEROEUL Rue de Thulin,50.470375,3.729025,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1po154,POMMEROEUL Crespin,50.455407,3.72596,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pw120,PETIT-WASMES Rue Depaepe,50.409865,3.835288,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pw121,PETIT-WASMES Rue du Petit Wasmes,50.408139,3.833436,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pw122,PETIT-WASMES Rue Royale,50.403576,3.834289,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1pw123,PETIT-WASMES St Roch,50.406066,3.836175,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qp140,QUEVY-LE-PETIT Entrée du Village,50.374853,3.924643,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qp141,QUEVY-LE-PETIT Maison Communale,50.370088,3.931646,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qp142,QUEVY-LE-PETIT Rue du Moulin,50.37139,3.926405,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qp150,QUEVY-LE-PETIT Place,50.36896,3.93309,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu100,QUAREGNON 4 Pavés,50.444483,3.864705,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu101,QUAREGNON Central,50.44542,3.869158,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu102,QUAREGNON Chemin du Tour,50.443254,3.859002,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu103,QUAREGNON Clinique Dupuis,50.441,3.869922,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu104,QUAREGNON Garage,50.457466,3.850371,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu105,QUAREGNON SNCB,50.449584,3.857075,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu106,QUAREGNON Maison du Peuple,50.43694,3.864517,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu107,QUAREGNON Place de Monsville,50.435056,3.863566,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu108,QUAREGNON Place du Sud,50.423525,3.864364,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu109,QUAREGNON Pont des Vaches,50.431749,3.863826,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu110,QUAREGNON Pont du Chemin de Fer,50.450842,3.859033,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu111,QUAREGNON Pont du Rivage,50.454512,3.857388,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu112,QUAREGNON Rue André,50.441148,3.873032,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu114,QUAREGNON Rue de Binche,50.42733,3.86476,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu116,QUAREGNON Rue Valenciennes,50.440247,3.866312,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu119,QUAREGNON Rue des Mineurs (Plat Rie),50.423711,3.855426,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu120,QUAREGNON Temple,50.445827,3.86148,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qu129,QUAREGNON Rue Charles Dupuis,50.444767,3.868038,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qv110,QUIEVRAIN Ecole Moyenne,50.407829,3.683639,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qv111,QUIEVRAIN Gare SNCB,50.409769,3.686241,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qv112,QUIEVRAIN Passage à Niveau,50.410419,3.683728,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qv113,QUIEVRAIN Rinchon,50.40191,3.684526,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qv114,QUIEVRAIN Rue de Valenciennes,50.404859,3.683119,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qv115,QUIEVRAIN Rue du  Foyer,50.400277,3.685042,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qv116,QUIEVRAIN Séchoir Meyskens,50.418929,3.684534,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qy131,QUEVY Château de Warelle,50.377111,3.96701,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qy132,QUEVY Dépôt,50.370389,3.967714,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qy133,QUEVY Ferme d'Epinlieu,50.36284,3.953357,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qy134,QUEVY Pharmacie,50.358878,3.94406,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qy135,QUEVY Route d'Havay,50.365616,3.968105,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qy136,QUEVY Saint Pierre,50.354216,3.945254,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1qy137,QUEVY Sucrerie,50.368471,3.966873,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro130,ROISIN 4 Chemins,50.332378,3.692605,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro131,ROISIN Chapelle du Français,50.325327,3.709572,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro132,ROISIN Cimetière,50.329523,3.70589,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro133,ROISIN Dépôt,50.329506,3.687365,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro134,ROISIN Ferme,50.326801,3.714201,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro135,ROISIN Gendarmerie,50.336473,3.693488,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro136,ROISIN Hameau,50.333517,3.719053,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro137,ROISIN MEAURAIN Eglise,50.329053,3.714928,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro138,ROISIN Place,50.332587,3.696142,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro139,ROISIN Pré Belem,50.336533,3.726133,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro140,ROISIN Rue d' en Haut,50.342198,3.693027,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ro141,ROISIN Sortie du Village,50.331029,3.700434,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ry134,ROUVEROY Barrière d'Haubreux,50.339748,4.086902,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ry135,ROUVEROY Centre,50.35576,4.061836,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ry136,ROUVEROY Noire Bouteille,50.348869,4.070746,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1ry137,ROUVEROY Route d'Haulchin,50.358537,4.058024,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sa112,SARS-LA-BUISSIERE Bergotte,50.332552,4.214565,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sa113,SARS-LA-BUISSIERE Ferme Pinson,50.343157,4.211665,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sa114,SARS-LA-BUISSIERE Le Sartois,50.335603,4.210186,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sa115,SARS-LA-BUISSIERE Place de l'Eglise,50.339981,4.210116,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb144,SARS-LA-BRUYERE Casino,50.383512,3.884432,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb145,SARS-LA-BRUYERE Ecoles,50.37277,3.876135,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb146,SARS-LA-BRUYERE Les Communes,50.361097,3.869158,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb147,SARS-LA-BRUYERE Les Plantis,50.362988,3.867733,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb148,SARS-LA-BRUYERE Rambourg,50.364262,3.877671,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb149,SARS-LA-BRUYERE Rue Taisnières,50.369332,3.871096,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb150,SARS-LA-BRUYERE Sentier Rambourg,50.366067,3.872901,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sb151,SARS-LA-BRUYERE Camping,50.371861,3.873867,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sd342,SAINT-DENIS Bois Becqueron,50.487918,4.03532,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sd343,SAINT-DENIS Carrefour,50.48483,4.037131,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sd344,SAINT-DENIS Cour des Dames,50.487213,4.015808,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sd346,SAINT-DENIS Pont de l'Autoroute,50.486893,4.019827,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sd347,SAINT-DENIS Rue Grand Coron,50.489018,4.01812,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sd366,SAINT-DENIS Sainte-Appoline,50.486136,4.01924,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg142,SAINT-GHISLAIN 4 ème Rue,50.445466,3.813966,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg144,SAINT-GHISLAIN Chasse des Morts,50.45965,3.807617,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg145,SAINT-GHISLAIN Cité Ouvrière,50.443301,3.81247,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg146,SAINT-GHISLAIN Dépôt,50.454441,3.810664,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg147,SAINT-GHISLAIN SNCB,50.443005,3.820006,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg148,SAINT-GHISLAIN Place,50.447761,3.820134,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg149,TERTRE Route de Tournai,50.45951,3.812069,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1sg150,SAINT-GHISLAIN Rue du Sas,50.448864,3.81387,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si151,SIRAULT 3 Cantons,50.503968,3.746405,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si152,SIRAULT Au Noir Bonnet,50.507809,3.799631,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si153,SIRAULT Au Normandy,50.499615,3.759797,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si154,SIRAULT Café La Montagne,50.500348,3.803513,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si155,SIRAULT Cahot,50.500799,3.783717,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si156,SIRAULT Cavin,50.503603,3.760662,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si157,SIRAULT Chapelle,50.503126,3.787127,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si162,SIRAULT Ancienne Gare,50.506144,3.795521,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si163,SIRAULT Le Happart,50.504513,3.749161,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si164,SIRAULT Passage à Niveau,50.51375,3.797346,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si167,SIRAULT Postes,50.504547,3.790719,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1si169,SIRAULT Rue Hautecoeur,50.499364,3.798915,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1so132,SOLRE-SUR-SAMBRE Dépôt,50.316191,4.157864,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1so133,SOLRE-SUR-SAMBRE Gare S.N.C.B.,50.312315,4.15725,1,,Europe/Amsterdam,0,,
stoparea:TEC:H1so135,SOLRE-SUR-SAMBRE La Cavée,50.307302,4.15949,1,,Europe/Amsterdam,0,,
